text,label_id,label_text,label
"Dollar amount is not shown on cards?. The cards were delivered on time, however they didn't have dollar amounts shown on them.  If you order more than one card and have different dollar amounts, it takes time to figure out their values??",3.0,positive,3
Very easy for a computer illiterate person to use.. Getting on here to send a gift card was very easy and took no time at all.,4.0,very positive,4
Love the Dawali printed envelope!. Will make a great gift for my daughter!,4.0,very positive,4
Good quality. The bedspreads was the exact color shown online.,4.0,very positive,4
Amazon Giftcard. [[VIDEOID:543efb6cb287ecf1b960e4d030d86b4]] Love it!,4.0,very positive,4
"Convenient Alternative. This is a convenient, gift alternative for the person who has everything.",4.0,very positive,4
"its a giftcard. it may just be a gift card, but very nice fit/finish with the little envelope.  Enjoy giving to coworkers and friends.",4.0,very positive,4
Easy to use. Easy to use.,4.0,very positive,4
Nice gift!. Nice gift card.,4.0,very positive,4
Awesomeness.. My teacher lived the gift card and already bought school stuff.,4.0,very positive,4
One and done.. The perfect gift for an expectant mother.,4.0,very positive,4
Good one. Very nice,4.0,very positive,4
Great gift. Great gift.,4.0,very positive,4
Great value. Nicely packaged,4.0,very positive,4
Perfect for client thank you. Excellent for a client Thank you gift.,4.0,very positive,4
Wonderful gift for teachers. I got the gift card for a teacher back home and it was very easy to send. Teachers love these gift cards!,4.0,very positive,4
Amazon Gift Card. Who doesn't want one of these?  No one that Ive found.,4.0,very positive,4
Arrived on time and was exactly as described....Very satisfied!!. Arrived on time and was exactly as described....Very satisfied!!,4.0,very positive,4
Bought the rest at whole foods. Little black gift wrap were torn not for giving as gifts,2.0,neutral,2
"Makes sense if you're into Amazon. What can I say? These gift cards makes complete sense if you are into Amazon (and who isn't these days). Very well packaged, extremely giftable and very usable if you want to go ahead and use yourself. I love it that Amazon doesn't differentiate between giftable and for self use. I always keep some around and gift/use as needed. Can't go wrong with these. There was even a cashback scheme running with these!",4.0,very positive,4
Just what the grandson wanted. Easy to purchase and give.,4.0,very positive,4
Perfect. Gifts,4.0,very positive,4
GREAT FOR O'SEAS GIFTING. ALL PROS<br />NO CONS,4.0,very positive,4
Product as described.. It is what it is.,4.0,very positive,4
Perfect. Perfect,4.0,very positive,4
Best teacher gifts.. Best teacher gifts,4.0,very positive,4
"How much is on these things?. Obviously the versatility is great.  Having purchased several of these with different denominations as awards for an event, however, I was less than pleased to discover I have to look them up one by one by code to determine how much each is worth.",2.0,neutral,2
"Replacement needed on gift card. I bought this Amazon gift card for friend and she is unable to redeem, it says it is invalid.<br />Thanks Charlotte Briolo",4.0,very positive,4
Gift certificate never go wrong. Can never go wrong with a gift certificate from Amazon,4.0,very positive,4
Easy to give as a gift.. I liked the convenience,4.0,very positive,4
Great. It’s great,4.0,very positive,4
"Gift card ripped and bent. This is awful.  How hard should it be to send us a gift card?!?  This is broken in so many ways.  Ripped, creased, bent, torn.<br />Completely unacceptable.",0.0,very negative,0
"It's a card.  What more do you expect.. It is a card with a printed code.  The function is contained in the servers at Amazon.  The only way to improve it is to improve the web pages that should refer to how to use it, rather than multiple levels of indirection.",2.0,neutral,2
Buy what you may. Great grandkid gift item,4.0,very positive,4
card unreadable and hence unusable. cant use the gift card as its unreadable and i cant seem to find out how to address this issue with amazon,0.0,very negative,0
Gift. Just what they asked for,4.0,very positive,4
Wheres the credit?. Thought I was supposed to get 15 dollar credit with purchase. Never saw the credit.,2.0,neutral,2
Great gift. Works great as as quick and fun gift for grandkids. Would buy again,4.0,very positive,4
Very convenient. Very convenient.,4.0,very positive,4
"It's A Gift Card.... Got this for my nephew for his graduation, Amazon had some special buy a certain amount gift card and they added extra $5-$10 depending on how much you put on the the gift card, my nephew use it with no problems...",4.0,very positive,4
"Reminds me of a prepaid debit card.. This gift card is the most perfectly rectangular gift card, ever.",4.0,very positive,4
Cheer! GIFT 🎁 IDEA!. Great way to spread holiday cheer!,4.0,very positive,4
Easy to use but delay in delivery. Easy to use the gift card however I didn’t receive ontime. Though I followed up they delayed and delivered evening time.,3.0,positive,3
DO  NOT BUY. DO NOT BUY AMAZON CARDS FROM THEM --  THIS IS NOT AMAZON -- ALL THE CARDS WE BOUGHT $1260 DID NOT WORK AND THEY WILL NOT HELP US GET THIS CLEARED UP!!!,0.0,very negative,0
Great gift. The card was a gift.  Was a perfect item to gift,4.0,very positive,4
Cute gift card!. I loved how cute this mini gift card was!,4.0,very positive,4
Did not come with amounts. I ordered 5 giftcards and they all came without showing which amount they are for,0.0,very negative,0
"Ugly when came to me.. Came in wrong color and looked bad, I am sure it is not the thing you expected or at least, I expected. Look bad, wrong color but, it is just a gift card, it was good when I found a box to put it in.",1.0,negative,1
Very nice. Nice looking,4.0,very positive,4
what you see is what you get. and the envelope is cute,4.0,very positive,4
its easier when you have things at your finger tip.. Its easier getting gifts for Mothers Day gift and different when all the cards are sold out in a big city.,4.0,very positive,4
The card was invalid. The card didn’t work,0.0,very negative,0
Easy to use. Nice design,4.0,very positive,4
Excellent gift. Received as promised!,4.0,very positive,4
"Unlabeled Amazon cards. The way the gift cards came made it very difficult to determine Valuof. o markings on cards. I ordered misted 50 dolls but I did order a couluble of 100 s.  Should have been labeled. Nthak you, Marvin Cohen",1.0,negative,1
Thank you!. Great for any occasion!,4.0,very positive,4
"Great. It was great, I spected plastic instead of cardboard, but it did its function as a gift.",4.0,very positive,4
Superior tea leaves. Both mint and hibiscus flowers produce delicious tea.  Price is excellent-- comes in bulk.,4.0,very positive,4
An Amazon gift card.....yessss!. I love this gift card and the cute envelope it arrived in.  I shop for gift cards throughout the year and use them for small gifts during the holidays.,4.0,very positive,4
"Product is good, I assume, but delivery left something to be desired.. This is relative to the delivery.  The package was simply left on my porch and I was home, car in the drive.  No knock, no doorbell ring and I have 3 dogs who would have heard it if I hadn't.  My neighbor found it when he brought something over for me.  How long does it take to press a doorbell?",0.0,very negative,0
"I can trust they are good. Convenient. Best gift for my adult grand children. Always the right size and color, never any returns!",4.0,very positive,4
Always a great gift because of the.... Always a great gift because of the ease of use.  TY,4.0,very positive,4
Gift Card. Gift card arrived quickly.,4.0,very positive,4
Only one card recieved.. Only one card was recieved.  Unsure who to contact for reimbursement.,0.0,very negative,0
Gift Card. This gift card was stolen easily.,0.0,very negative,0
